date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-08-29 15:00:01,JoeBiden,,26654,48183,331578,"We have a president more interested in beating people at golf than beating COVID-19.",,,,1299723485611130887,https://twitter.com/JoeBiden/status/1299723485611130887
2020-08-29 13:00:01,JoeBiden,,4104,9332,43707,"I promise you this: A Biden-Harris Administration will always listen to scientists.",,,,1299693287184367616,https://twitter.com/JoeBiden/status/1299693287184367616
2020-08-29 03:00:53,JoeBiden,,4310,45285,355316,"The true power of @ChadwickBoseman was bigger than anything we saw on screen. From the Black Panther to Jackie Robinson, he inspired generations and showed them they can be anything they want — even super heroes. Jill and I are praying for his loved ones at this difficult time.",,@chadwickboseman,,1299542508586885122,https://twitter.com/JoeBiden/status/1299542508586885122
2020-08-29 00:02:00,JoeBiden,,9983,18666,109105,"America was built on a simple idea: All men — and women — are created equal. It’s time we ensured all people are treated equally as well.",,,,1299497492120326144,https://twitter.com/JoeBiden/status/1299497492120326144
2020-08-28 23:00:00,JoeBiden,,9262,24385,66889,"The President incites violence, inspires white-supremacist shooters, and his failed COVID response is costing thousands of lives per day. When you look at the world right now, ask yourself: Do you feel safe in Trump’s America?",,,,1299481889003024384,https://twitter.com/JoeBiden/status/1299481889003024384
2020-08-28 22:01:00,JoeBiden,,2115,4024,15124,"America is at an inflection point. The calls for racial justice that sparked the March on Washington 57 years ago are ringing out again today. As we honor the legacy of that day — let's meet this moment with the urgency and action that our heroes marched for half a century ago.",,,,1299467041498263554,https://twitter.com/JoeBiden/status/1299467041498263554
2020-08-28 21:01:00,JoeBiden,,4796,9273,34839,"Donald Trump put our nation on the sidelines. Let’s get back in the game.",,,,1299451941987078146,https://twitter.com/JoeBiden/status/1299451941987078146
2020-08-28 20:35:00,JoeBiden,,1388,3456,12741,"I know from personal experience how important access to quality, affordable health care is for a family. I know the peace of mind it brings. It's why as president, I promise I'll protect your children's health care as if they were my own.",,,,1299445398935797760,https://twitter.com/JoeBiden/status/1299445398935797760
2020-08-28 19:55:00,JoeBiden,,2310,10012,51733,"As we mark the 57th anniversary of the March on Washington and Dr. Martin Luther King Jr.'s ""I Have a Dream"" speech, we must continue the hard work of perfecting our union. It's up to all of us to carry on the march toward equality, liberty, and justice for all.",,,,1299435332358807554,https://twitter.com/JoeBiden/status/1299435332358807554
2020-08-28 19:27:00,JoeBiden,,877,7335,40768,"I am grateful for your friendship and leadership, @AbeShinzo. I’m sad to see you step down, but I know the strong alliance between our countries and peoples will continue for generations to come. Wishing you good health in the years ahead, my friend.",,@AbeShinzo,,1299428285948899329,https://twitter.com/JoeBiden/status/1299428285948899329
2020-08-28 18:14:00,JoeBiden,BostonGlobe,20016,42745,178394,"Mr. President, Americans are canceling weddings and holding funerals without family. They're sacrificing so more Americans don't have to die. But instead of leading by example, you hosted a super spreader event on the South Lawn. When will you take the presidency seriously?",,,,1299409914964533248,https://twitter.com/JoeBiden/status/1299409914964533248
2020-08-28 17:35:00,JoeBiden,,17989,24734,140039,"We can't let George Floyd and Jacob Blake become just another pair of hashtags. This is a moment of action. It's long past time we reform policing, reverse systemic racism, and make our communities safer.",,,,1299400100331040769,https://twitter.com/JoeBiden/status/1299400100331040769
2020-08-28 12:35:00,JoeBiden,IBEW,1709,5484,27228,"Times of crisis often bring out our best as Americans — and we're seeing that right now in the aftermath of Hurricane Laura. Thank you to all of our emergency responders who are working around the clock to help people get back on their feet.",,,,1299324602863292416,https://twitter.com/JoeBiden/status/1299324602863292416
2020-08-28 03:37:00,JoeBiden,,4120,3392,14491,"Tonight is yet another reminder of what's at stake in this election. Who we are, what we stand for, and who we want to be — it's all on the ballot this November. We have to beat Donald Trump. Chip in to help us do it:",,,,1299189210641907713,https://twitter.com/JoeBiden/status/1299189210641907713
2020-08-28 03:28:00,JoeBiden,,7317,8011,39357,"It’s time we bring integrity back to the White House.",,,,1299186945558482945,https://twitter.com/JoeBiden/status/1299186945558482945
2020-08-28 03:20:00,JoeBiden,,47694,70117,310623,"Remember: every example of violence Donald Trump decries has happened on his watch. Under his leadership. During his presidency.",,,,1299184932384768001,https://twitter.com/JoeBiden/status/1299184932384768001
2020-08-28 03:01:24,JoeBiden,JoeBiden,2337,7761,36371,"Leadership requires foresight.",,,,1299180253580066816,https://twitter.com/JoeBiden/status/1299180253580066816
